author_qid,pubDate,goodreads_id,title,authorLabel,work_qid,year,n_nom,n_win,awards_as_of_year,age,birth_country,gender,topicality,max,count,median
Q28606000,2016-05-17T00:00:00Z,31461483.0,Company Town,Madeline Ashby,Q54833637,2017,1,0,2,34.0,United States,female,0.14711961566567394,,,
Q286116,1975-01-01T00:00:00Z,,The Computer Connection,Alfred Bester,Q3231611,1976,2,0,4,63.0,United States,male,-0.5259822361300845,,,
Q286116,1980-04-01T00:00:00Z,,Golem100,Alfred Bester,Q5580438,1981,1,0,8,68.0,United States,male,0.6968338117796234,,,
Q2865022,1975-01-01T00:00:00Z,,Autumn Angels,Arthur Byron Cover,Q122452568,1976,1,0,0,26.0,United States,male,0.5712211510589715,,,
Q288721,2004-10-01T00:00:00Z,376887.0,Life,Gwyneth Jones,Q131381581,2005,1,0,8,53.0,United Kingdom,female,0.8180991580389887,,,
Q2939834,2002-07-01T00:00:00Z,,The Mount,Carol Emshwiller,Q7752464,2003,2,0,2,82.0,United States,female,0.8849187907698077,,,
Q294625,1961-01-01T00:00:00Z,,Time is the Simplest Thing,Clifford D. Simak,Q1032182,1962,1,0,0,58.0,United States,male,0.39679944484322116,,,
Q294625,1963-06-01T00:00:00Z,348798.0,Way Station,Clifford D. Simak,Q427110,1964,0,1,1,60.0,United States,male,0.3975307972663018,,,
Q294625,1965-01-01T00:00:00Z,2490608.0,All Flesh is Grass,Clifford D. Simak,Q16271791,1966,1,0,1,62.0,United States,male,0.2349998182735028,,,
Q294625,1968-06-01T00:00:00Z,,The Goblin Reservation,Clifford D. Simak,Q2492513,1969,1,0,2,65.0,United States,male,0.423812289729541,,,
Q294625,1972-01-01T00:00:00Z,,A Choice of Gods,Clifford D. Simak,Q3576636,1973,1,0,7,69.0,United States,male,0.622714288876574,,,
Q294625,1977-06-02T00:00:00Z,743176.0,A Heritage of Stars,Clifford D. Simak,Q65129562,1978,1,0,12,74.0,United States,male,0.332409466783094,,,
Q294625,1981-03-01T00:00:00Z,,Project Pope,Clifford D. Simak,Q10354447,1982,2,0,14,78.0,United States,male,-0.6317065987918499,,,
Q295406,1965-10-01T00:00:00Z,1174485.0,This Immortal,Roger Zelazny,Q2567510,1966,0,1,1,29.0,United States,male,0.23360624361704105,,,
Q295406,1967-01-01T00:00:00Z,1011388.0,Lord of Light,Roger Zelazny,Q734976,1968,1,1,6,31.0,United States,male,0.22934853839339386,,,
Q295406,1969-01-01T00:00:00Z,,Isle of the Dead,Roger Zelazny,Q2077422,1970,1,0,8,33.0,United States,male,-0.5287490909627683,,,
Q295406,1971-01-01T00:00:00Z,60241.0,Jack of Shadows,Roger Zelazny,Q1989233,1972,1,0,10,35.0,United States,male,-0.7567381360776667,,,
Q295406,1976-03-01T00:00:00Z,,Doorways in the Sand,Roger Zelazny,Q664034,1976,2,0,19,39.0,United States,male,-0.7716159773395106,,,
Q295406,1979-10-01T00:00:00Z,,Roadmarks,Roger Zelazny,Q7339610,1980,1,0,26,43.0,United States,male,0.32639072138890574,,,
Q295406,1982-01-01T00:00:00Z,1104663.0,Eye of Cat,Roger Zelazny,Q5422666,1983,1,0,31,46.0,United States,male,0.43749883964895275,,,
Q295406,1982-05-01T00:00:00Z,,Coils,Roger Zelazny,Q56358274,1983,1,0,31,46.0,United States,male,-0.5099844466283318,,,
Q295406,1993-01-01T00:00:00Z,,A Night in the Lonesome October,Roger Zelazny,Q4327818,1995,1,0,41,58.0,United States,male,0.7360702497774487,,,
Q296256,1971-06-01T00:00:00Z,3171254.0,To Your Scattered Bodies Go,Philip José Farmer,Q2502043,1972,0,1,4,54.0,United States,male,0.6656836937721635,,,
Q296256,1977-10-01T00:00:00Z,,The Dark Design,Philip José Farmer,Q3063449,1978,1,0,8,60.0,United States,male,0.34060936869431135,,,
Q296256,1980-05-01T00:00:00Z,1811767.0,The Magic Labyrinth,Philip José Farmer,Q3063803,1981,1,0,9,63.0,United States,male,0.7623727168601039,,,
Q296256,1981-09-01T00:00:00Z,,The Unreasoning Mask,Philip José Farmer,Q131374996,1982,1,0,10,64.0,United States,male,0.6357809358967015,,,
Q296256,1983-08-01T00:00:00Z,,Gods of Riverworld,Philip José Farmer,Q516848,1984,1,0,11,66.0,United States,male,0.7292739981806351,,,
Q296256,1985-02-01T00:00:00Z,,Dayworld,Philip José Farmer,Q5243636,1986,1,0,12,68.0,United States,male,0.7020591529305635,,,
Q29649607,2016-05-10T00:00:00Z,,Too Like the Lightning,Ada Palmer,Q29649659,2017,2,0,1,36.0,United States,female,0.1678927900587324,,,
Q29649607,2017-02-01T00:00:00Z,,Seven Surrenders,Ada Palmer,Q29649673,2018,1,0,4,37.0,United States,female,0.10130560898878346,,,
Q297538,1985-11-01T00:00:00Z,,Song of Kali,Dan Simmons,Q489581,1986,0,1,2,38.0,United States,male,0.7317505449974369,,,
Q297538,1989-01-01T00:00:00Z,909623.0,Carrion Comfort,Dan Simmons,Q3205133,1990,1,0,3,42.0,United States,male,0.3798898580780142,,,
Q297538,1989-05-01T00:00:00Z,,Phases of Gravity,Dan Simmons,Q3233491,1990,1,0,3,42.0,United States,male,0.3999570849209241,,,
Q297538,1989-06-01T00:00:00Z,1383900.0,Hyperion,Dan Simmons,Q1798059,1990,1,1,3,42.0,United States,male,0.37764046202294993,,,
Q297538,1990-03-01T00:00:00Z,1882596.0,The Fall of Hyperion,Dan Simmons,Q2362526,1991,2,1,6,43.0,United States,male,-0.4403814104030742,,,
Q297538,1992-09-01T00:00:00Z,13787.0,The Hollow Man,Dan Simmons,Q1171420,1993,1,0,8,45.0,United States,male,0.5693785973521577,,,
Q297538,1996-01-01T00:00:00Z,1882574.0,Endymion,Dan Simmons,Q2656138,1997,1,0,11,49.0,United States,male,-0.6374546979846426,,,
Q297538,1997-09-01T00:00:00Z,13799.0,The Rise of Endymion,Dan Simmons,Q2521688,1998,1,1,12,50.0,United States,male,-0.9405190430412003,,,
Q297538,2003-07-01T00:00:00Z,3185401.0,Ilium,Dan Simmons,Q2725656,2004,1,1,16,56.0,United States,male,0.2491532550892382,,,
Q297538,2005-06-28T00:00:00Z,1537178.0,Olympos,Dan Simmons,Q2525080,2006,1,0,17,58.0,United States,male,1.5170412705442229,,,
Q298417,2004-03-01T00:00:00Z,,City of Pearl,Karen Traviss,Q5123861,2005,2,0,0,5.0,United Kingdom,female,0.7565243781520958,,,
Q298417,2005-10-01T00:00:00Z,,The World Before,Karen Traviss,Q7775941,2006,2,0,2,6.0,United Kingdom,female,1.2794122802057122,,,
Q298417,2006-09-01T00:00:00Z,,Matriarch,Karen Traviss,Q6787788,2007,1,0,4,7.0,United Kingdom,female,0.1766760553781821,,,
Q298761,1985-01-01T00:00:00Z,,The Damnation Game,Clive Barker,Q7728783,1986,1,0,0,34.0,United Kingdom,male,0.7189023823130088,,,
Q298761,1987-10-01T00:00:00Z,942564.0,Weaveworld,Clive Barker,Q1446005,1988,1,0,1,36.0,United Kingdom,male,0.5732623435681675,,,
Q299933,1992-03-20T00:00:00Z,1607617.0,China Mountain Zhang,Maureen F. McHugh,Q5099787,1993,3,0,1,34.0,United States,female,0.5741514124553827,,,
Q299933,1994-10-01T00:00:00Z,,Half the Day Is Night,Maureen F. McHugh,Q131376700,1995,1,0,9,36.0,United States,female,0.7636667094182612,,,
Q299933,1998-01-01T00:00:00Z,,Mission Child,Maureen F. McHugh,Q65202611,1999,2,0,20,40.0,United States,female,0.7808124539973424,,,
Q299933,2001-01-01T00:00:00Z,,Nekropolis,Maureen F. McHugh,Q131381203,2002,2,0,22,43.0,United States,female,0.8729738608363535,,,
Q3036044,1982-07-01T00:00:00Z,3248842.0,Courtship Rite,Donald Kingsbury,Q3363230,1983,2,0,3,54.0,United States,male,-0.4594651374548176,,,
Q3036044,1986-12-01T00:00:00Z,2016839.0,The Moon Goddess and the Son,Donald Kingsbury,Q7752150,1987,1,0,5,58.0,United States,male,0.30181298085905894,,,
Q3052385,2014-09-09T00:00:00Z,28098716.0,Station Eleven,Emily St. John Mandel,Q20645702,2015,2,0,0,36.0,Canada,female,0.16698021836077784,15.0,1.0,15.0
Q3052446,1989-10-01T00:00:00Z,,Falcon,Emma Bull,Q131376376,1990,1,0,1,36.0,United States,female,0.46930278664318553,,,
Q3052446,1991-05-01T00:00:00Z,,Bone Dance,Emma Bull,Q4941511,1992,4,0,2,38.0,United States,female,0.7238148893911769,,,
Q3052446,2007-07-10T00:00:00Z,,Territory,Emma Bull,Q7703804,2008,1,0,9,54.0,United States,female,0.2834845451274124,,,
Q3066599,1989-08-01T00:00:00Z,,Good News From Outer Space,John Kessel,Q65074348,1990,3,0,6,40.0,United States,male,0.3817397766792655,,,
Q3066599,1997-02-01T00:00:00Z,,Corrupting Dr. Nice,John Kessel,Q5173054,1998,1,0,14,48.0,United States,male,-0.9690803511837307,,,
Q3066599,2017-04-04T00:00:00Z,,The Moon and the Other,John Kessel,Q39049663,2018,2,0,35,68.0,United States,male,-0.12701662094541571,,,
Q3102027,1995-04-01T00:00:00Z,,The Killing Star,George Zebrowski,Q7744376,1996,1,0,3,51.0,Austria,male,0.39513967815951745,,,
Q3110895,1977-03-01T00:00:00Z,,If the Stars Are Gods,Gordon Eklund,Q60839408,1978,1,0,6,33.0,United States,male,0.3752919467925911,,,
Q312405,1984-08-01T00:00:00Z,,The Peace War,Vernor Vinge,Q4779520,1985,2,0,3,41.0,United States,male,-0.6303576697745507,,,
Q312405,1986-09-01T00:00:00Z,,Marooned in Realtime,Vernor Vinge,Q3207044,1987,2,0,5,43.0,United States,male,-0.3034461333301247,,,
Q312405,1992-04-01T00:00:00Z,1253374.0,A Fire Upon the Deep,Vernor Vinge,Q58221164,1993,3,1,10,49.0,United States,male,-0.5747483878991091,,,
Q312405,1999-03-01T00:00:00Z,,A Deepness in the Sky,Vernor Vinge,Q2292400,2000,2,2,12,56.0,United States,male,0.8375690267031464,,,
Q312405,2006-05-16T00:00:00Z,3101132.0,Rainbows End,Vernor Vinge,Q471679,2007,1,2,18,63.0,United States,male,-0.17699415768698407,,,
Q312405,2011-01-01T00:00:00Z,,The Children of the Sky,Vernor Vinge,Q2947797,2012,1,0,18,68.0,United States,male,-0.19146605684958498,,,
Q312579,1988-08-01T00:00:00Z,1494157.0,The Player of Games,Iain Banks,Q467139,1989,1,0,0,35.0,United Kingdom,male,-0.5935245478988074,,,
Q312579,1993-05-01T00:00:00Z,809748.0,Against a Dark Background,Iain Banks,Q4691060,1994,1,0,2,40.0,United Kingdom,male,0.8290865245929285,,,
Q312579,1994-01-01T00:00:00Z,,Feersum Endjinn,Iain Banks,Q5441458,1995,1,0,3,41.0,United Kingdom,male,-0.7757060729272438,,,
Q312579,1996-01-01T00:00:00Z,1494164.0,Excession,Iain Banks,Q74362,1997,1,0,5,43.0,United Kingdom,male,0.6071508020295748,,,
Q312579,2000-08-01T00:00:00Z,124371.0,Look to Windward,Iain Banks,Q884010,2001,1,0,6,47.0,United Kingdom,male,-1.1483741811083241,,,
Q312579,2004-10-01T00:00:00Z,2465248.0,The Algebraist,Iain Banks,Q901913,2005,2,0,7,51.0,United Kingdom,male,-0.760869418619273,,,
Q312579,2008-01-31T00:00:00Z,,Matter,Iain Banks,Q684818,2009,1,0,9,55.0,United Kingdom,male,0.15539785237892992,,,
Q312579,2009-09-03T00:00:00Z,,Transition,Iain Banks,Q3997517,2010,2,0,10,56.0,United Kingdom,male,0.17167671938809828,,,
Q312579,2010-10-07T00:00:00Z,11345814.0,Surface Detail,Iain Banks,Q302026,2011,1,0,11,57.0,United Kingdom,male,-0.19336704152701026,,,
Q312579,2012-01-01T00:00:00Z,19042585.0,The Hydrogen Sonata,Iain Banks,Q7741197,2013,2,0,12,59.0,United Kingdom,male,-0.1449740554098695,,,
Q312632,1979-11-01T00:00:00Z,2632294.0,The Face,Jack Vance,Q3228178,1980,1,0,11,64.0,United States,male,-0.29820429093910833,,,
Q312632,1981-01-01T00:00:00Z,755498.0,The Book of Dreams,Jack Vance,Q600821,1982,1,0,12,66.0,United States,male,0.6263268687578017,,,
Q312632,1983-04-01T00:00:00Z,,Suldrun's Garden,Jack Vance,Q2000356,1984,2,0,13,68.0,United States,male,1.0819841301638575,,,
Q312632,1987-09-01T00:00:00Z,,Araminta Station,Jack Vance,Q2076975,1989,1,0,18,73.0,United States,male,0.5696202231346726,,,
Q312632,1989-11-01T00:00:00Z,,Madouc,Jack Vance,Q2513907,1990,0,1,19,74.0,United States,male,0.48896686262907574,,,
Q312632,1991-02-01T00:00:00Z,40500.0,Ecce and Old Earth,Jack Vance,Q2910240,1992,1,0,20,76.0,United States,male,0.7255360678374384,,,
Q312632,1996-04-01T00:00:00Z,,Night Lamp,Jack Vance,Q2672307,1997,1,0,21,81.0,United States,male,0.636372072761673,,,
Q312641,1976-04-01T00:00:00Z,,Man Plus,Frederik Pohl,Q2377008,1977,2,1,12,58.0,United States,male,0.40972914272153715,,,
Q312641,1976-11-01T00:00:00Z,1668837.0,Gateway,Frederik Pohl,Q651682,1978,0,4,14,59.0,United States,male,-0.33578824578684796,,,
Q312641,1979-04-01T00:00:00Z,,Jem,Frederik Pohl,Q3176923,1980,3,0,16,61.0,United States,male,0.3357668130210423,,,
Q312641,1980-02-01T00:00:00Z,,Beyond the Blue Event Horizon,Frederik Pohl,Q538742,1981,3,0,21,62.0,United States,male,0.7515214590239014,,,
Q312641,1981-04-01T00:00:00Z,,The Cool War,Frederik Pohl,Q7727556,1982,1,0,24,63.0,United States,male,-0.6360813402011536,,,
Q312641,1982-06-01T00:00:00Z,,Starburst,Frederik Pohl,Q97173155,1983,1,0,25,64.0,United States,male,-0.43687272166862146,,,
Q312641,1983-01-12T00:00:00Z,332459.0,Wall Around a Star,Frederik Pohl,Q7962593,1984,1,0,27,65.0,United States,male,0.7358079854854785,,,
Q312641,1984-01-01T00:00:00Z,,The Years of the City,Frederik Pohl,Q5980640,1985,0,1,33,66.0,United States,male,-0.5960810494644119,,,
Q312641,1984-05-01T00:00:00Z,,Heechee Rendezvous,Frederik Pohl,Q751752,1985,1,0,33,66.0,United States,male,0.6232243576072656,,,
Q312641,1986-05-01T00:00:00Z,,The Coming of the Quantum Cats,Frederik Pohl,Q7726969,1987,1,0,41,68.0,United States,male,0.30265864492329836,,,
Q312641,1987-03-01T00:00:00Z,,The Annals of the Heechee,Frederik Pohl,Q467017,1988,1,0,42,69.0,United States,male,0.5807582432855001,,,
Q312641,1989-04-01T00:00:00Z,,Homegoing,Frederik Pohl,Q19893167,1990,1,0,46,71.0,United States,male,0.3813994153800266,,,
Q312641,1990-06-01T00:00:00Z,,The World at the End of Time,Frederik Pohl,Q7776103,1991,1,0,47,72.0,United States,male,0.40667721453346206,,,
Q312641,1994-06-01T00:00:00Z,,The Voices of Heaven,Frederik Pohl,Q131376685,1995,1,0,51,76.0,United States,male,-0.7050278319395956,,,
Q312641,1996-10-01T00:00:00Z,,The Other End of Time,Frederik Pohl,Q85808079,1997,1,0,52,78.0,United States,male,0.6224198982955687,,,
Q312641,1999-07-01T00:00:00Z,,The Far Shore of Time,Frederik Pohl,Q7733416,2000,1,0,53,81.0,United States,male,0.8868352124930222,,,
Q312641,2011-04-01T00:00:00Z,,All the Lives He Led,Frederik Pohl,Q131382165,2012,1,0,55,93.0,United States,male,-0.8979186682528896,,,
Q312853,1992-06-01T00:00:00Z,493634.0,Snow Crash,Neal Stephenson,Q768389,1993,1,0,0,34.0,United States,male,-0.6608069643675936,,,
Q312853,1995-02-01T00:00:00Z,2181158.0,The Diamond Age,Neal Stephenson,Q543562,1996,2,2,1,37.0,United States,male,0.45921043142719115,,,
Q312853,1999-05-01T00:00:00Z,1166797.0,Cryptonomicon,Neal Stephenson,Q534975,2000,1,1,2,41.0,United States,male,-0.8347234589992909,15.0,3.0,15.0
Q312853,2003-09-23T00:00:00Z,1610031.0,Quicksilver,Neal Stephenson,Q4398917,2004,1,0,3,45.0,United States,male,-0.6489905007174152,15.0,4.0,8.5
Q312853,2004-04-01T00:00:00Z,,The Confusion,Neal Stephenson,Q4424499,2005,0,1,4,46.0,United States,male,0.7972092093338192,10.0,1.0,10.0
Q312853,2004-09-21T00:00:00Z,905463.0,The System of the World,Neal Stephenson,Q7767840,2005,0,1,4,46.0,United States,male,0.8398368375839389,9.0,1.0,9.0
Q312853,2008-09-09T00:00:00Z,6163095.0,Anathem,Neal Stephenson,Q487364,2009,2,1,5,50.0,United States,male,-0.15287269921519384,15.0,4.0,10.5
Q312853,2015-05-19T00:00:00Z,42299347.0,Seveneves,Neal Stephenson,Q19902777,2016,3,0,7,57.0,United States,male,0.17693585889764196,12.0,4.0,6.0
Q312995,1985-06-01T00:00:00Z,,Schismatrix,Bruce Sterling,Q1928866,1986,2,0,12,32.0,United States,male,-0.7273532401415502,,,
Q312995,1988-07-01T00:00:00Z,,Islands in the Net,Bruce Sterling,Q3233629,1989,2,1,25,35.0,United States,male,-0.6567967837099322,,,
Q312995,1990-09-01T00:00:00Z,1806578.0,The Difference Engine,Bruce Sterling,Q466103,1992,3,0,37,38.0,United States,male,0.7323218040699728,,,
Q312995,1994-09-01T00:00:00Z,,Heavy Weather,Bruce Sterling,Q5695215,1995,1,0,42,41.0,United States,male,-0.7724302853627308,,,
Q312995,1996-07-01T00:00:00Z,,Holy Fire,Bruce Sterling,Q3222749,1997,2,0,44,43.0,United States,male,0.6862112422011913,,,
Q312995,1998-10-01T00:00:00Z,,Distraction,Bruce Sterling,Q21189972,1999,3,0,48,45.0,United States,male,0.7854327406910743,,,
Q312995,2000-11-01T00:00:00Z,,Zeitgeist,Bruce Sterling,Q109085737,2001,1,0,53,47.0,United States,male,-1.0540675933309545,,,
Q312995,2004-05-01T00:00:00Z,,The Zenith Angle,Bruce Sterling,Q7776864,2005,1,0,57,51.0,United States,male,0.7364723602032534,,,
Q313185,1964-01-01T00:00:00Z,,The Wanderer,Fritz Leiber,Q3227984,1965,0,1,4,55.0,United States,male,0.32951601286198995,,,
Q313185,1977-02-01T00:00:00Z,,Our Lady of Darkness,Fritz Leiber,Q738937,1978,0,1,18,68.0,United States,male,0.37287775750579377,,,
Q313377,1988-08-29T00:00:00Z,22533.0,The Silence of the Lambs,Thomas Harris,Q897685,1989,1,0,0,49.0,United States,male,0.6054995968673723,14.0,8.0,11.0
Q3133864,2001-04-01T00:00:00Z,,Appleseed,John Clute,Q44376999,2002,1,0,0,62.0,Canada,male,0.8797172756183659,,,
Q313466,2007-05-01T00:00:00Z,95855.0,The Yiddish Policemen's Union,Michael Chabon,Q603645,2008,1,3,2,45.0,United States,male,0.4596093448896408,14.0,6.0,5.5
Q314416,1992-12-07T00:00:00Z,,Timelike Infinity,Stephen Baxter,Q7805574,1994,1,0,3,37.0,United Kingdom,male,0.639619094652315,,,
Q314416,1994-07-04T00:00:00Z,874504.0,Ring,Stephen Baxter,Q7334688,1995,1,0,4,38.0,United Kingdom,male,0.7012698338102824,,,
Q314416,1995-01-01T00:00:00Z,61184.0,The Time Ships,Stephen Baxter,Q2531100,1996,2,1,6,39.0,United Kingdom,male,0.44977741106645563,,,
Q314416,1996-11-21T00:00:00Z,,Voyage,Stephen Baxter,Q3563298,1997,1,0,10,40.0,United Kingdom,male,0.6359388902992386,,,
Q314416,1997-07-18T00:00:00Z,62151.0,Titan,Stephen Baxter,Q779016,1998,1,0,15,41.0,United Kingdom,male,-0.973659522771306,,,
Q314416,1998-08-03T00:00:00Z,,Moonseed,Stephen Baxter,Q6907938,1999,1,0,20,42.0,United Kingdom,male,-0.6972590219433265,,,
Q314416,1999-08-02T00:00:00Z,97079.0,Time,Stephen Baxter,Q74378,2000,1,0,25,43.0,United Kingdom,male,-0.8593536705300022,,,
Q314416,2000-10-06T00:00:00Z,,Space,Stephen Baxter,Q15035008,2001,1,0,28,44.0,United Kingdom,male,-1.3290735147042032,,,
Q314416,2001-08-01T00:00:00Z,2117021.0,Origin,Stephen Baxter,Q6749555,2002,1,0,38,45.0,United Kingdom,male,0.9447165889417997,,,
Q314416,2002-11-30T00:00:00Z,,Evolution,Stephen Baxter,Q3592822,2003,1,0,44,46.0,United Kingdom,male,0.8745836855994658,,,
Q314416,2003-10-01T00:00:00Z,,Coalescent,Stephen Baxter,Q5137866,2004,1,0,47,47.0,United Kingdom,male,-1.121667492023909,,,
Q314416,2004-09-23T00:00:00Z,,Exultant,Stephen Baxter,Q5422501,2005,1,0,50,48.0,United Kingdom,male,-0.6316792275161565,,,
Q314416,2005-10-01T00:00:00Z,,Transcendent,Stephen Baxter,Q7833847,2006,2,0,53,49.0,United Kingdom,male,1.631294938416288,,,
Q314416,2006-07-01T00:00:00Z,,Emperor,Stephen Baxter,Q5373863,2007,1,0,56,50.0,United Kingdom,male,0.15700987755458543,,,
Q314416,2007-02-01T00:00:00Z,874506.0,Conqueror,Stephen Baxter,Q5162401,2008,1,0,60,51.0,United Kingdom,male,-0.24970115940782484,,,
Q314416,2008-02-01T00:00:00Z,2117053.0,Weaver,Stephen Baxter,Q7978347,2009,1,0,64,52.0,United Kingdom,male,0.1502197520384203,,,
Q314416,2008-07-01T00:00:00Z,2117042.0,Flood,Stephen Baxter,Q5460012,2009,1,0,64,52.0,United Kingdom,male,0.16204068526822304,,,
Q314416,2009-08-20T00:00:00Z,,Ark,Stephen Baxter,Q4791614,2010,1,0,69,53.0,United Kingdom,male,-0.17764280131947552,,,
Q314416,2013-09-19T00:00:00Z,,Proxima,Stephen Baxter,Q58813669,2014,2,0,73,57.0,United Kingdom,male,0.29649844608386106,,,
Q314416,2014-11-01T00:00:00Z,,Ultima,Stephen Baxter,Q131382307,2015,1,0,74,58.0,United Kingdom,male,0.1793300262514544,,,
Q314416,2016-05-01T00:00:00Z,,The Medusa Chronicles,Stephen Baxter,Q54488359,2017,2,0,75,60.0,United Kingdom,male,0.13800007172419637,,,
Q314416,2017-01-01T00:00:00Z,,The Massacre of Mankind,Stephen Baxter,Q29830993,2018,1,0,76,61.0,United Kingdom,male,0.10135028402093066,,,
Q314553,1968-05-01T00:00:00Z,,The Masks of Time,Robert Silverberg,Q7750537,1969,1,0,4,34.0,United States,male,0.36616753076321623,,,
Q314553,1969-07-01T00:00:00Z,,Up the Line,Robert Silverberg,Q3235720,1970,2,0,6,35.0,United States,male,0.4102838092922895,,,
Q314553,1970-04-01T00:00:00Z,1876968.0,Tower of Glass,Robert Silverberg,Q1645333,1971,2,0,11,36.0,United States,male,0.42428746714561566,,,
Q314553,1971-03-01T00:00:00Z,1011356.0,A Time of Changes,Robert Silverberg,Q2491758,1972,1,1,17,37.0,United States,male,0.7005972954397941,,,
Q314553,1971-12-01T00:00:00Z,,The Book of Skulls,Robert Silverberg,Q1132953,1973,2,0,25,38.0,United States,male,0.5862364257506211,,,
Q314553,1972-10-01T00:00:00Z,,Dying Inside,Robert Silverberg,Q2916242,1973,2,0,25,38.0,United States,male,0.5918078426470015,,,
Q314553,1975-09-01T00:00:00Z,,The Stochastic Man,Robert Silverberg,Q3203783,1976,3,0,43,41.0,United States,male,0.5482588284513651,,,
Q314553,1976-01-01T00:00:00Z,,Shadrach in the Furnace,Robert Silverberg,Q3481184,1977,2,0,46,42.0,United States,male,0.39970790879364376,,,
Q314553,1980-04-01T00:00:00Z,,Lord Valentine's Castle,Robert Silverberg,Q3221363,1981,1,0,49,46.0,United States,male,-0.6006469412249794,,,
Q314553,1983-10-01T00:00:00Z,,Valentine Pontifex,Robert Silverberg,Q3553617,1984,1,0,63,49.0,United States,male,0.7266823991312162,,,
Q314553,1985-07-01T00:00:00Z,,Tom O'Bedlam,Robert Silverberg,Q19947732,1986,1,0,72,51.0,United States,male,0.7341493828942095,,,
Q314553,1986-09-01T00:00:00Z,2380883.0,Star of Gypsies,Robert Silverberg,Q6574423,1987,1,0,77,52.0,United States,male,0.30395665071623923,,,
Q314553,1988-04-01T00:00:00Z,437975.0,At Winter's End,Robert Silverberg,Q99030036,1989,1,0,87,54.0,United States,male,0.6566921354953666,,,
Q314553,1989-11-01T00:00:00Z,,The New Springtime,Robert Silverberg,Q130392672,1990,1,0,93,55.0,United States,male,-0.37456381636990393,,,
Q314553,1998-02-01T00:00:00Z,,The Alien Years,Robert Silverberg,Q63066709,1999,1,0,114,64.0,United States,male,-0.28425326787914956,,,
Q314553,,,Thorns,Robert Silverberg,Q3548730,1968,2,0,0,33.0,United States,male,0.17827724530092767,,,
Q315069,1983-09-01T00:00:00Z,251634.0,Startide Rising,David Brin,Q2363504,1984,0,3,5,34.0,United States,male,0.6870883844294411,,,
