author_qid,authorLabel,year,awards_as_of_year
Q1443070,Spider Robinson,1979,4
Q1443070,Spider Robinson,1980,5
Q1443070,Spider Robinson,1981,6
Q1443070,Spider Robinson,1982,7
Q1443070,Spider Robinson,1983,9
Q6530,Stanisław Lem,1990,1
Q7599813,Stanley Mullen,1959,1
Q720779,Stanley Schmidt,1977,1
Q720779,Stanley Schmidt,1978,2
Q720779,Stanley Schmidt,2000,3
Q720779,Stanley Schmidt,2001,4
Q7608044,Stepan Chapman,1998,1
Q2016662,Steph Swainston,2005,1
Q2343301,Stephan Grundy,1995,2
Q98077253,Stephanie Burgis,2017,1
Q131438586,Stephanie Feldman,2015,1
Q131438586,Stephanie Feldman,2023,2
Q314416,Stephen Baxter,1991,1
Q314416,Stephen Baxter,1992,2
Q314416,Stephen Baxter,1993,3
Q314416,Stephen Baxter,1994,4
Q314416,Stephen Baxter,1995,6
Q314416,Stephen Baxter,1996,10
Q314416,Stephen Baxter,1997,15
Q314416,Stephen Baxter,1998,20
Q314416,Stephen Baxter,1999,25
Q314416,Stephen Baxter,2000,28
Q314416,Stephen Baxter,2001,38
Q314416,Stephen Baxter,2002,44
Q314416,Stephen Baxter,2003,47
Q314416,Stephen Baxter,2004,50
Q314416,Stephen Baxter,2005,53
Q314416,Stephen Baxter,2006,56
Q314416,Stephen Baxter,2007,60
Q314416,Stephen Baxter,2008,64
Q314416,Stephen Baxter,2009,69
Q314416,Stephen Baxter,2010,71
Q314416,Stephen Baxter,2012,73
Q314416,Stephen Baxter,2014,74
Q314416,Stephen Baxter,2015,75
Q314416,Stephen Baxter,2017,76
Q314416,Stephen Baxter,2018,77
Q314416,Stephen Baxter,2024,78
Q110571702,Stephen Billias,1988,1
Q2070360,Stephen Chbosky,2020,1
Q7609039,Stephen Deas,2010,1
Q7609054,Stephen Dedman,1998,1
Q7609054,Stephen Dedman,1999,2
Q81338468,Stephen Fine,1989,1
Q7609341,Stephen Graham Jones,2016,1
Q7609341,Stephen Graham Jones,2017,3
Q7609341,Stephen Graham Jones,2018,4
Q7609341,Stephen Graham Jones,2020,5
Q7609341,Stephen Graham Jones,2021,9
Q7609341,Stephen Graham Jones,2022,11
Q7609341,Stephen Graham Jones,2023,12
Q7609341,Stephen Graham Jones,2024,14
Q39829,Stephen King,1978,1
Q39829,Stephen King,1979,3
Q39829,Stephen King,1980,6
Q39829,Stephen King,1981,9
Q39829,Stephen King,1982,10
Q39829,Stephen King,1983,13
Q39829,Stephen King,1984,15
Q39829,Stephen King,1985,17
Q39829,Stephen King,1987,18
Q39829,Stephen King,1988,20
Q39829,Stephen King,1990,21
Q39829,Stephen King,1991,22
Q39829,Stephen King,1992,24
Q39829,Stephen King,1993,25
Q39829,Stephen King,1994,26
Q39829,Stephen King,1995,27
Q39829,Stephen King,1996,29
Q39829,Stephen King,1997,30
Q39829,Stephen King,1998,32
Q39829,Stephen King,2002,33
Q39829,Stephen King,2004,34
Q39829,Stephen King,2005,35
Q39829,Stephen King,2007,36
Q39829,Stephen King,2008,37
Q39829,Stephen King,2010,38
Q39829,Stephen King,2012,41
Q39829,Stephen King,2014,43
Q39829,Stephen King,2015,44
Q39829,Stephen King,2016,47
Q39829,Stephen King,2017,48
Q39829,Stephen King,2019,49
Q39829,Stephen King,2020,50
Q39829,Stephen King,2022,52
Q39829,Stephen King,2023,53
Q7609720,Stephen L. Burns,2000,1
Q7609720,Stephen L. Burns,2003,2
Q7609779,Stephen Leigh,1978,1
Q7609779,Stephen Leigh,1982,2
Q457185,Stephen R. Donaldson,1978,1
Q457185,Stephen R. Donaldson,1981,2
Q457185,Stephen R. Donaldson,1983,3
Q457185,Stephen R. Donaldson,1984,4
Q457185,Stephen R. Donaldson,1987,5
Q457185,Stephen R. Donaldson,1988,6
Q602510,Stephen R. Lawhead,1990,1
Q7610390,Stephen Robinett,1975,1
Q7610651,Stephen Tall,1972,2
Q3498684,Stephen Woodworth,2005,1
Q2345563,Sterling E. Lanier,1974,1
Q7612011,Steve Boyett,1987,1
Q131278252,Steve Diamond,2015,1
Q711926,Steve Erickson,1990,1
Q4293514,Steve Miller,2011,1
Q4293514,Steve Miller,2014,3
Q1368134,Steve Perry,1982,1
Q7613696,Steve Rasnic Tem,2011,2
Q7613696,Steve Rasnic Tem,2017,3
Q7613696,Steve Rasnic Tem,2018,4
Q131278228,Steve Rzasa,2015,1
Q2594458,Steven Barnes,1980,2
Q2594458,Steven Barnes,1982,3
Q2594458,Steven Barnes,1983,4
Q2594458,Steven Barnes,1988,5
Q2594458,Steven Barnes,2003,6
Q2594458,Steven Barnes,2017,7
Q1780503,Steven Brust,1986,1
Q1780503,Steven Brust,1993,2
Q1780503,Steven Brust,1994,3
Q1780503,Steven Brust,1995,4
Q1780503,Steven Brust,1998,5
Q1780503,Steven Brust,2015,6
Q428755,Steven Erikson,2000,1
Q428755,Steven Erikson,2006,2
Q428755,Steven Erikson,2008,3
Q428755,Steven Erikson,2011,4
Q1434925,Steven Gould,1985,1
Q1434925,Steven Gould,1988,2
Q1434925,Steven Gould,1989,4
Q1434925,Steven Gould,1991,5
Q1434925,Steven Gould,1993,6
Q1434925,Steven Gould,2010,7
Q1434925,Steven Gould,2012,8
Q7615159,Steven Popkes,1990,1
Q7615159,Steven Popkes,2004,2
Q7615159,Steven Popkes,2011,3
Q3225509,Steven Utley,1976,1
Q3225509,Steven Utley,1977,2
Q3225509,Steven Utley,1997,3
Q1585875,Stewart O'Nan,2004,1
Q16866593,Stina Leicht,2012,1
Q16866593,Stina Leicht,2013,2
Q16866593,Stina Leicht,2018,3
Q131199730,Stix Hiscock,2017,1
Q441793,Storm Constantine,1989,1
Q441793,Storm Constantine,2000,2
Q55589769,Sue Burke,2019,1
Q117640056,Sunyi Dean,2023,1
Q55702721,Susan B. Weston,1986,1
Q55418878,Susan C. Petrey,1981,2
Q236848,Susan Cooper,1978,1
Q7648266,Susan Palwick,1993,2
Q7648266,Susan Palwick,2006,3
Q7648266,Susan Palwick,2008,4
Q7648266,Susan Palwick,2019,5
Q7648306,Susan R. Matthews,1998,1
Q7648306,Susan R. Matthews,1999,2
Q7648306,Susan R. Matthews,2001,3
Q7648306,Susan R. Matthews,2002,4
Q7648387,Susan Shwartz,1989,1
Q7648387,Susan Shwartz,1992,2
Q7648387,Susan Shwartz,1993,4
Q7648387,Susan Shwartz,1996,7
Q232772,Susanna Clarke,2004,1
Q232772,Susanna Clarke,2005,3
Q232772,Susanna Clarke,2020,5
Q232772,Susanna Clarke,2021,7
Q69541321,Suyi Davies Okungbowa,2022,1
Q127185513,Suzan Palumbo,2021,1
Q127185513,Suzan Palumbo,2022,2
Q55452110,Suzanne Allés Blom,2002,1
Q56216426,Suzanne Palmer,2018,2
Q56216426,Suzanne Palmer,2020,4
Q56216426,Suzanne Palmer,2021,5
Q56216426,Suzanne Palmer,2022,7
Q56216426,Suzanne Palmer,2023,8
Q56216426,Suzanne Palmer,2024,9
Q2741191,Suzette Haden Elgin,1972,1
Q2741191,Suzette Haden Elgin,1982,2
Q2741191,Suzette Haden Elgin,1985,3
Q2741191,Suzette Haden Elgin,1987,4
Q441603,Suzy McKee Charnas,1975,1
Q441603,Suzy McKee Charnas,1980,2
Q441603,Suzy McKee Charnas,1981,6
Q441603,Suzy McKee Charnas,1986,7
Q441603,Suzy McKee Charnas,1989,8
Q441603,Suzy McKee Charnas,1990,9
Q441603,Suzy McKee Charnas,1996,10
Q441603,Suzy McKee Charnas,1997,13
Q441603,Suzy McKee Charnas,2000,14
Q441603,Suzy McKee Charnas,2010,15
Q441603,Suzy McKee Charnas,2012,16
Q7668220,T. E. D. Klein,1985,2
Q131438538,T. E. Grau,2019,1
Q453410,T. H. White,1978,1
Q5968748,T. J. Bass,1971,1
Q5968748,T. J. Bass,1974,2
Q5968748,T. J. Bass,1975,3
Q60390071,TJ Klune,2021,1
Q60390071,TJ Klune,2022,2
Q15452495,Ta-Nehisi Coates,2020,1
Q368224,Tad Williams,1986,1
Q368224,Tad Williams,1989,2
Q368224,Tad Williams,1994,3
Q368224,Tad Williams,1997,4
Q368224,Tad Williams,1999,5
Q368224,Tad Williams,2002,6
Q368224,Tad Williams,2004,7
Q368224,Tad Williams,2005,8
Q368224,Tad Williams,2018,9
Q58045802,Tade Thompson,2017,1
Q58045802,Tade Thompson,2018,2
Q58045802,Tade Thompson,2019,5
Q58045802,Tade Thompson,2020,8
Q58045802,Tade Thompson,2021,9
Q58045802,Tade Thompson,2022,10
Q58045802,Tade Thompson,2024,12
Q7680831,Tamara Siler Jones,2005,1
Q65969383,Tamsyn Muir,2015,1
Q65969383,Tamsyn Muir,2016,2
Q65969383,Tamsyn Muir,2019,3
Q65969383,Tamsyn Muir,2020,5
Q65969383,Tamsyn Muir,2021,7
Q65969383,Tamsyn Muir,2022,8
Q65969383,Tamsyn Muir,2023,11
Q7682284,Tananarive Due,1998,1
Q7682284,Tananarive Due,2001,2
Q7682284,Tananarive Due,2022,3
Q7682284,Tananarive Due,2023,4
Q7682284,Tananarive Due,2024,6
Q261962,Tanith Lee,1975,1
Q261962,Tanith Lee,1976,2
Q261962,Tanith Lee,1979,3
Q261962,Tanith Lee,1980,5
Q261962,Tanith Lee,1981,7
Q261962,Tanith Lee,1982,9
Q261962,Tanith Lee,1983,11
Q261962,Tanith Lee,1984,14
Q261962,Tanith Lee,1985,18
Q261962,Tanith Lee,1987,19
Q261962,Tanith Lee,1988,20
Q261962,Tanith Lee,1989,22
Q261962,Tanith Lee,1990,23
Q261962,Tanith Lee,1991,24
Q261962,Tanith Lee,1992,25
Q261962,Tanith Lee,1993,26
Q261962,Tanith Lee,1994,27
Q261962,Tanith Lee,1995,28
Q261962,Tanith Lee,1996,29
Q261962,Tanith Lee,1999,31
Q261962,Tanith Lee,2000,32
Q261962,Tanith Lee,2001,34
Q261962,Tanith Lee,2003,35
Q261962,Tanith Lee,2004,36
Q261962,Tanith Lee,2010,38
Q261962,Tanith Lee,2011,40
Q7683780,Tansy Rayner Roberts,2012,1
Q447025,Tanya Huff,1990,1
Q447025,Tanya Huff,1992,2
Q447025,Tanya Huff,1993,3
Q447025,Tanya Huff,1994,4
Q7684758,Tappan Wright King,1986,1
Q56209521,Tasha Suri,2019,2
Q56209521,Tasha Suri,2022,4
Q56209521,Tasha Suri,2025,5
Q126900357,Tashan Mehta,2024,1
Q503095,Ted Chiang,1991,2
Q503095,Ted Chiang,1992,5
Q503095,Ted Chiang,1998,6
Q503095,Ted Chiang,1999,8
Q503095,Ted Chiang,2001,12
Q503095,Ted Chiang,2002,14
Q503095,Ted Chiang,2003,16
Q503095,Ted Chiang,2008,18
Q503095,Ted Chiang,2010,19
Q503095,Ted Chiang,2011,20
Q503095,Ted Chiang,2014,22
Q503095,Ted Chiang,2019,23
Q503095,Ted Chiang,2020,30
Q7693404,Ted Kosmatka,2013,2
Q7693654,Ted Reynolds,1980,4
Q7693654,Ted Reynolds,1982,5
Q7693654,Ted Reynolds,1990,6
Q131460617,Tegan Moore,2020,1
Q7701946,Terence M. Green,1985,1
Q13563149,Teresa Edgerton,1990,1
Q3518754,Terri Windling,1997,1
Q56072566,Terry A. Adams,1987,1
Q1444345,Terry Bisson,1987,1
Q1444345,Terry Bisson,1989,2
Q1444345,Terry Bisson,1991,4
Q1444345,Terry Bisson,1992,6
Q1444345,Terry Bisson,1993,8
Q1444345,Terry Bisson,1994,12
Q1444345,Terry Bisson,1995,16
Q1444345,Terry Bisson,1996,17
Q1444345,Terry Bisson,1997,20
Q1444345,Terry Bisson,1998,22
Q1444345,Terry Bisson,1999,25
Q1444345,Terry Bisson,2000,28
Q1444345,Terry Bisson,2001,29
Q1444345,Terry Bisson,2002,32
Q1444345,Terry Bisson,2003,33
Q1444345,Terry Bisson,2004,36
Q1444345,Terry Bisson,2005,39
Q1444345,Terry Bisson,2008,40
Q1444345,Terry Bisson,2009,41
Q1444345,Terry Bisson,2013,42
Q318845,Terry Brooks,1978,1
Q318845,Terry Brooks,1983,2
Q318845,Terry Brooks,1986,3
Q318845,Terry Brooks,1987,4
Q318845,Terry Brooks,1998,5
Q1292432,Terry Carr,1968,1
Q1292432,Terry Carr,1969,2
Q1292432,Terry Carr,1974,3
Q1292432,Terry Carr,1977,4
Q1292432,Terry Carr,1978,5
Q1292432,Terry Carr,1979,6
Q7704318,Terry Dowling,2011,1
Q366150,Terry Goodkind,1995,1
Q366150,Terry Goodkind,1996,2
Q366150,Terry Goodkind,1997,3
Q124526263,Terry J. Benton-Walker,2024,1
Q131438540,Terry McGarry,2002,1
Q131468076,Terry Melen,1975,1
Q46248,Terry Pratchett,1988,1
Q46248,Terry Pratchett,1989,2
Q46248,Terry Pratchett,1990,3
Q46248,Terry Pratchett,1991,6
Q46248,Terry Pratchett,1992,7
Q46248,Terry Pratchett,1993,8
Q46248,Terry Pratchett,1996,9
Q46248,Terry Pratchett,1997,10
Q46248,Terry Pratchett,2000,11
Q46248,Terry Pratchett,2001,12
Q46248,Terry Pratchett,2002,13
Q46248,Terry Pratchett,2003,14
Q46248,Terry Pratchett,2004,15
Q46248,Terry Pratchett,2005,17
Q46248,Terry Pratchett,2006,18
Q46248,Terry Pratchett,2008,19
Q46248,Terry Pratchett,2010,20
Q46248,Terry Pratchett,2012,21
Q46248,Terry Pratchett,2014,22
Q7781648,Theodora Goss,2006,2
Q7781648,Theodora Goss,2007,3
Q7781648,Theodora Goss,2008,6
Q7781648,Theodora Goss,2010,7
Q7781648,Theodora Goss,2011,9
Q7781648,Theodora Goss,2012,10
Q7781648,Theodora Goss,2013,12
Q7781648,Theodora Goss,2014,13
Q7781648,Theodora Goss,2015,14
Q7781648,Theodora Goss,2017,15
Q7781648,Theodora Goss,2018,17
Q7781648,Theodora Goss,2019,19
Q7781648,Theodora Goss,2020,21
Q7781856,Theodore Judson,2005,1
Q3990238,Theodore L. Thomas,1965,1
Q240253,Theodore Sturgeon,1956,2
Q240253,Theodore Sturgeon,1960,3
Q240253,Theodore Sturgeon,1961,5
Q240253,Theodore Sturgeon,1963,6
Q240253,Theodore Sturgeon,1971,8
Q240253,Theodore Sturgeon,1973,9
Q240253,Theodore Sturgeon,1974,10
Q240253,Theodore Sturgeon,1987,11
Q131502478,Thomas A. Mays,2016,1
Q346490,Thomas Burnett Swann,1963,1
Q346490,Thomas Burnett Swann,1967,3
Q346490,Thomas Burnett Swann,1972,4
Q346490,Thomas Burnett Swann,1973,5
Q346490,Thomas Burnett Swann,1975,6
Q346490,Thomas Burnett Swann,1978,8
Q2904845,Thomas F. Monteleone,1977,1
Q2904845,Thomas F. Monteleone,1978,2
Q2904845,Thomas F. Monteleone,1980,3
Q131502479,Thomas Ha,2023,1
Q131502479,Thomas Ha,2024,4
Q131502479,Thomas Ha,2025,5
Q7790428,Thomas Harlan,2000,1
Q7790428,Thomas Harlan,2001,2
Q313377,Thomas Harris,1989,1
Q1062799,Thomas Ligotti,1991,1
Q708581,Thomas M. Disch,1965,1
Q708581,Thomas M. Disch,1970,2
Q708581,Thomas M. Disch,1971,3
Q708581,Thomas M. Disch,1973,4
Q708581,Thomas M. Disch,1974,5
Q708581,Thomas M. Disch,1979,9
Q708581,Thomas M. Disch,1980,12
Q708581,Thomas M. Disch,1981,14
Q708581,Thomas M. Disch,1982,16
Q708581,Thomas M. Disch,1983,17
Q708581,Thomas M. Disch,1985,18
Q708581,Thomas M. Disch,1988,19
Q708581,Thomas M. Disch,1989,20
Q708581,Thomas M. Disch,1990,21
Q708581,Thomas M. Disch,1992,22
Q708581,Thomas M. Disch,1993,23
Q708581,Thomas M. Disch,1995,24
Q708581,Thomas M. Disch,2000,25
Q708581,Thomas M. Disch,2002,26
Q708581,Thomas M. Disch,2009,27
Q1818293,Thomas Olde Heuvelt,2013,1
Q1818293,Thomas Olde Heuvelt,2014,2
Q1818293,Thomas Olde Heuvelt,2017,3
Q1818293,Thomas Olde Heuvelt,2023,4
Q35155,Thomas Pynchon,1973,1
Q35155,Thomas Pynchon,1974,2
Q35155,Thomas Pynchon,2007,3
Q131468077,Thomas R. Dulski,1984,1
Q64688673,Thomas R. McDonough,1988,1
Q3525611,Thomas Tessier,1999,1
Q7794469,Thomas Thurston Thomas,1987,1
Q124290772,Tiffany Morris,2024,2
Q55594586,Tim Huntley,1981,1
Q7803816,Tim Lebbon,2001,1
Q118370324,Tim Maughan,2020,1
Q363810,Tim Powers,1980,1
Q363810,Tim Powers,1984,2
Q363810,Tim Powers,1985,4
Q363810,Tim Powers,1986,5
Q363810,Tim Powers,1988,6
Q363810,Tim Powers,1990,7
Q363810,Tim Powers,1992,8
Q363810,Tim Powers,1996,9
Q363810,Tim Powers,1997,10
Q363810,Tim Powers,2001,12
Q363810,Tim Powers,2005,13
Q363810,Tim Powers,2007,15
Q363810,Tim Powers,2009,16
Q363810,Tim Powers,2013,17
Q363810,Tim Powers,2017,18
Q363810,Tim Powers,2019,19
Q363810,Tim Powers,2024,21
Q6055713,Tim Pratt,2006,1
Q6055713,Tim Pratt,2007,3
Q6055713,Tim Pratt,2008,5
Q6055713,Tim Pratt,2010,6
Q6055713,Tim Pratt,2012,7
Q6055713,Tim Pratt,2015,8
Q6055713,Tim Pratt,2018,9
Q6055713,Tim Pratt,2019,10
Q6055713,Tim Pratt,2020,11
Q6055713,Tim Pratt,2022,12
Q16122829,Tim Sullivan,1983,1
Q101413775,Timons Esaias,2015,1
Q434029,Timothy Zahn,1982,1
Q434029,Timothy Zahn,1983,3
Q434029,Timothy Zahn,1984,6
Q434029,Timothy Zahn,1985,7
Q18206053,Tina Connolly,2012,1
Q18206053,Tina Connolly,2018,2
Q18206053,Tina Connolly,2019,4
Q109768606,Tlotlo Tsamaase,2021,1
Q109768606,Tlotlo Tsamaase,2022,2
Q138243,Tobias S. Buckell,2007,2
Q138243,Tobias S. Buckell,2011,3
Q138243,Tobias S. Buckell,2013,4
Q138243,Tobias S. Buckell,2018,7
Q138243,Tobias S. Buckell,2019,8
Q138243,Tobias S. Buckell,2020,10
Q138243,Tobias S. Buckell,2021,11
Q138243,Tobias S. Buckell,2024,12
Q56209299,Tochi Onyebuchi,2020,1
Q56209299,Tochi Onyebuchi,2021,5
Q56209299,Tochi Onyebuchi,2023,6
Q56209299,Tochi Onyebuchi,2024,8
Q100599911,Todd Grimson,1997,1
Q124615580,Todd Keisling,2020,1
Q56619156,Todd McAulty,2019,1
Q17377046,Tom Crosshill,2014,1
Q17377046,Tom Crosshill,2015,2
Q7815549,Tom De Haven,1992,1
Q7815557,Tom Deitz,1987,1
Q321185,Tom Holt,1989,1
Q321185,Tom Holt,1992,2
Q321185,Tom Holt,2008,5
Q321185,Tom Holt,2009,6
Q321185,Tom Holt,2011,9
Q321185,Tom Holt,2012,12
Q321185,Tom Holt,2013,15
Q321185,Tom Holt,2014,17
Q321185,Tom Holt,2015,20
Q321185,Tom Holt,2016,22
Q321185,Tom Holt,2017,24
Q321185,Tom Holt,2018,25
Q321185,Tom Holt,2019,27
Q321185,Tom Holt,2020,29
Q321185,Tom Holt,2021,31
Q321185,Tom Holt,2022,32
Q7816508,Tom Kratman,2015,1
Q1094991,Tom Maddox,1987,1
Q1094991,Tom Maddox,1992,2
Q3530851,Tom Purdom,1993,1
Q3530851,Tom Purdom,2000,3
Q3530851,Tom Purdom,2006,4
Q328550,Tom Reamy,1976,2
Q328550,Tom Reamy,1978,4
Q328550,Tom Reamy,1979,8
Q1448930,Tom Tryon,1996,1
Q7818026,Tom Wheeler,2005,1
Q29418661,Tomi Adeyemi,2019,1
Q768866,Tony Daniel,1992,1
Q768866,Tony Daniel,1993,2
Q768866,Tony Daniel,1994,3
Q768866,Tony Daniel,1996,5
Q768866,Tony Daniel,1997,6
Q768866,Tony Daniel,1999,9
Q768866,Tony Daniel,2002,10
Q99519775,Traci Chee,2017,1
Q114292132,Travis Baldree,2022,1
Q114292132,Travis Baldree,2023,3
Q534376,Tricia Sullivan,1996,1
Q534376,Tricia Sullivan,2016,2
Q534376,Tricia Sullivan,2017,3
Q131438587,Trip Galey,2024,1
Q18608460,Ty Franck,2012,2
Q18608460,Ty Franck,2013,4
Q18608460,Ty Franck,2014,5
Q18608460,Ty Franck,2015,6
Q18608460,Ty Franck,2016,8
Q18608460,Ty Franck,2017,9
Q18608460,Ty Franck,2018,10
Q18608460,Ty Franck,2022,11
Q439226,Téa Obreht,2012,1
Q181659,Ursula K. Le Guin,1970,1
Q181659,Ursula K. Le Guin,1971,2
Q181659,Ursula K. Le Guin,1972,6
Q181659,Ursula K. Le Guin,1973,8
Q181659,Ursula K. Le Guin,1974,10
Q181659,Ursula K. Le Guin,1975,14
Q181659,Ursula K. Le Guin,1976,15
Q181659,Ursula K. Le Guin,1977,17
Q181659,Ursula K. Le Guin,1979,20
Q181659,Ursula K. Le Guin,1980,22
Q181659,Ursula K. Le Guin,1981,23
Q181659,Ursula K. Le Guin,1983,24
Q181659,Ursula K. Le Guin,1986,25
Q181659,Ursula K. Le Guin,1987,26
Q181659,Ursula K. Le Guin,1988,28
Q181659,Ursula K. Le Guin,1990,29
Q181659,Ursula K. Le Guin,1991,30
Q181659,Ursula K. Le Guin,1993,31
Q181659,Ursula K. Le Guin,1994,34
Q181659,Ursula K. Le Guin,1995,44
Q181659,Ursula K. Le Guin,1996,52
Q181659,Ursula K. Le Guin,1997,54
Q181659,Ursula K. Le Guin,1998,55
Q181659,Ursula K. Le Guin,1999,56
Q181659,Ursula K. Le Guin,2000,58
Q181659,Ursula K. Le Guin,2001,61
Q181659,Ursula K. Le Guin,2002,66
Q181659,Ursula K. Le Guin,2003,72
Q181659,Ursula K. Le Guin,2008,73
Q181659,Ursula K. Le Guin,2009,74
Q181659,Ursula K. Le Guin,2013,75
Q181659,Ursula K. Le Guin,2015,76
Q181659,Ursula K. Le Guin,2019,77
Q7901282,Ursula Vernon,2016,1
Q7901282,Ursula Vernon,2018,2
Q7901282,Ursula Vernon,2019,4
Q7901282,Ursula Vernon,2020,6
Q7901282,Ursula Vernon,2021,7
Q7901282,Ursula Vernon,2022,10
Q7901282,Ursula Vernon,2023,13
Q7901282,Ursula Vernon,2024,15
Q7901282,Ursula Vernon,2025,17
Q22082720,Usman T. Malik,2014,1
Q22082720,Usman T. Malik,2015,4
Q22082720,Usman T. Malik,2016,6
Q22082720,Usman T. Malik,2017,8
Q22082720,Usman T. Malik,2018,9
Q22082720,Usman T. Malik,2021,12
Q22082720,Usman T. Malik,2022,13
Q118131694,V. Castro,2021,1
Q17468111,V. E. Schwab,2021,1
Q126285210,Vajra Chandrasekera,2021,2
Q126285210,Vajra Chandrasekera,2024,4
Q131468078,Val Nolan,2014,2
Q56557369,Valerie J. Freireich,1995,1
Q56557369,Valerie J. Freireich,1996,2
Q4405331,Valerie Martin,1990,1
Q4405331,Valerie Martin,1991,2
Q104773021,Valerie Valdes,2024,1
Q42380965,Vance Aandahl,1987,1
Q7914353,Vandana Singh,2008,1
Q7914353,Vandana Singh,2015,2
Q7914353,Vandana Singh,2019,4
Q7914353,Vandana Singh,2020,5
Q131468079,Vanessa Fogg,2024,1
Q131468080,Varsha Dinesh,2022,1
Q7920810,Vera Nazarian,2006,1
Q7920810,Vera Nazarian,2018,2
Q312405,Vernor Vinge,1981,1
Q312405,Vernor Vinge,1982,3
Q312405,Vernor Vinge,1985,5
Q312405,Vernor Vinge,1987,9
Q312405,Vernor Vinge,1989,10
Q312405,Vernor Vinge,1992,11
Q312405,Vernor Vinge,1993,12
Q312405,Vernor Vinge,1999,13
Q312405,Vernor Vinge,2000,14
Q312405,Vernor Vinge,2002,15
Q312405,Vernor Vinge,2004,16
Q312405,Vernor Vinge,2005,18
Q312405,Vernor Vinge,2012,19
Q131438588,Veronica G. Henry,2022,1
Q45386362,Veronica Schanoes,2014,1
Q45386362,Veronica Schanoes,2015,2
Q7926078,Victor LaValle,2016,1
Q7926078,Victor LaValle,2017,5
Q7926078,Victor LaValle,2022,6
Q7926078,Victor LaValle,2023,7
Q7926078,Victor LaValle,2024,8
Q131438589,Viido Polikarpus,1986,1
Q55760788,Vina Jie-Min Prasad,2017,2
Q55760788,Vina Jie-Min Prasad,2018,8
Q55760788,Vina Jie-Min Prasad,2020,9
Q55760788,Vina Jie-Min Prasad,2021,12
Q63044555,Vivian Shaw,2019,1
Q242162,Vonda N. McIntyre,1973,1
Q242162,Vonda N. McIntyre,1974,5
Q242162,Vonda N. McIntyre,1975,7
Q242162,Vonda N. McIntyre,1976,8
Q242162,Vonda N. McIntyre,1977,9
Q242162,Vonda N. McIntyre,1978,12
Q242162,Vonda N. McIntyre,1980,14
Q242162,Vonda N. McIntyre,1984,15
Q242162,Vonda N. McIntyre,1990,16
Q242162,Vonda N. McIntyre,1993,17
Q242162,Vonda N. McIntyre,1997,18
Q242162,Vonda N. McIntyre,1998,19
Q242162,Vonda N. McIntyre,2016,20
Q22958933,Vox Day,2014,1
Q7943942,Vylar Kaftan,2014,2
Q7943942,Vylar Kaftan,2019,3
Q7943942,Vylar Kaftan,2020,4
Q54808060,W.R. Thompson,1991,2
Q54808060,W.R. Thompson,1994,3
Q714485,Walter Jon Williams,1986,1
Q714485,Walter Jon Williams,1987,3
Q714485,Walter Jon Williams,1988,7
Q714485,Walter Jon Williams,1989,10
Q714485,Walter Jon Williams,1990,11
Q714485,Walter Jon Williams,1991,12
Q714485,Walter Jon Williams,1993,14
Q714485,Walter Jon Williams,1994,17
Q714485,Walter Jon Williams,1995,18
Q714485,Walter Jon Williams,1996,19
Q714485,Walter Jon Williams,1997,20
Q714485,Walter Jon Williams,1998,25
Q714485,Walter Jon Williams,1999,26
Q714485,Walter Jon Williams,2000,30
Q714485,Walter Jon Williams,2003,31
Q714485,Walter Jon Williams,2004,33
Q714485,Walter Jon Williams,2005,34
Q714485,Walter Jon Williams,2007,35
Q714485,Walter Jon Williams,2008,36
Q714485,Walter Jon Williams,2009,37
Q714485,Walter Jon Williams,2010,38
Q714485,Walter Jon Williams,2013,40
Q714485,Walter Jon Williams,2017,41
Q714485,Walter Jon Williams,2018,42
Q714485,Walter Jon Williams,2019,43
Q714485,Walter Jon Williams,2021,44
Q357839,Walter M. Miller,1998,1
Q188117,Walter Mosley,2002,1
Q740928,Walter Tevis,1980,2
Q740928,Walter Tevis,1981,4
Q9059288,Wang Jinkang,2024,1
Q7970412,Warren Norwood,1983,1
Q7976774,Wayne Wightman,1986,1
Q7976774,Wayne Wightman,1987,2
Q7976774,Wayne Wightman,1988,3
Q2446205,Wen Spencer,2002,1
Q111820212,Wendy N. Wagner,2022,1
Q111820212,Wendy N. Wagner,2024,3
Q21005376,Wesley Chu,2024,1
Q3568081,Wil McCarthy,1995,1
Q3568081,Wil McCarthy,1999,2
Q3568081,Wil McCarthy,2000,4
Q3568081,Wil McCarthy,2001,6
Q3568081,Wil McCarthy,2005,7
Q3568081,Wil McCarthy,2006,9
Q30961481,Wilhelmina Baird,1994,1
Q4308835,Will McIntosh,2009,1
Q4308835,Will McIntosh,2010,2
Q4308835,Will McIntosh,2012,3
Q4308835,Will McIntosh,2017,4
Q8003095,Will Shetterly,1986,1
Q8003095,Will Shetterly,1992,2
Q8003095,Will Shetterly,1998,3
Q8004247,William Alexander,2013,1
Q27929703,William B. Rossow,1987,1
Q8005155,William Barton,1997,3
Q8005155,William Barton,1999,4
Q8005155,William Barton,2001,6
Q8005155,William Barton,2004,8
Q8005155,William Barton,2005,9
Q8006048,William Browning Spencer,1996,1
Q8006048,William Browning Spencer,1999,2
Q8006048,William Browning Spencer,2001,3
Q8006048,William Browning Spencer,2008,4
Q45742135,William E. Cochrane,1973,2
Q45742135,William E. Cochrane,1974,3
Q45742135,William E. Cochrane,1977,4
Q8008898,William F. Wu,1983,1
Q8008898,William F. Wu,1984,3
