author_qid,pubDate,goodreads_id,title,authorLabel,work_qid,year,n_nom,n_win,awards_as_of_year,age,birth_country,gender
Q248867,1958-01-01T00:00:00Z,743090.0,A Case of Conscience,James Blish,Q586831,1959,0,1,1,38.0,United States,male
Q248867,1968-01-01T00:00:00Z,1468042.0,Black Easter,James Blish,Q4920715,1968,1,0,1,47.0,United States,male
Q2495863,2002-06-01T00:00:00Z,,The Portrait of Mrs. Charbuque,Jeffrey Ford,Q131414106,2003,1,0,6,48.0,United States,male
Q2495863,2008-03-01T00:00:00Z,,The Shadow Year,Jeffrey Ford,Q21520132,2009,0,1,35,54.0,United States,male
Q2495863,,,The Girl in the Glass,Jeffrey Ford,Q3208861,2006,1,0,18,51.0,United States,male
Q2521946,1988-01-01T00:00:00Z,,Neon Lotus,Marc Laidlaw,Q131376305,1989,1,0,1,29.0,United States,male
Q2521946,1996-02-01T00:00:00Z,,The 37th Mandala,Marc Laidlaw,Q7711877,1997,1,0,4,37.0,United States,male
Q25298820,2016-10-18T00:00:00Z,,A Closed and Common Orbit,Becky Chambers,Q43625060,2017,2,0,2,32.0,United States,female
Q25298820,2018-07-24T00:00:00Z,,Record of a Spaceborn Few,Becky Chambers,Q62698506,2019,2,0,4,34.0,United States,female
Q25298820,2021-02-18T00:00:00Z,74080836.0,"The Galaxy, and the Ground Within",Becky Chambers,Q106259289,2022,2,0,10,37.0,United States,female
Q254635,2002-02-28T00:00:00Z,2095852.0,Altered Carbon,Richard K. Morgan,Q1170644,2003,0,1,0,38.0,United Kingdom,male
Q254635,2007-05-17T00:00:00Z,1383372.0,Black Man,Richard K. Morgan,Q2905406,2008,1,0,2,43.0,United Kingdom,male
Q256959,1984-05-01T00:00:00Z,,Green Eyes,Lucius Shepard,Q3880662,1985,2,0,4,42.0,United States,male
Q256959,1987-10-01T00:00:00Z,693580.0,Life During Wartime,Lucius Shepard,Q6544767,1988,1,0,24,45.0,United States,male
Q2577687,1990-07-01T00:00:00Z,,In the Country of the Blind,Michael F. Flynn,Q21523559,1991,1,0,7,44.0,United States,male
Q2577687,2006-10-17T00:00:00Z,,Eifelheim,Michael F. Flynn,Q5348867,2007,2,0,16,60.0,United States,male
Q2577687,2008-09-30T00:00:00Z,,The January Dancer,Michael F. Flynn,Q131382101,2009,1,0,21,62.0,United States,male
Q2594458,1981-03-01T00:00:00Z,,Dream Park,Steven Barnes,Q5306426,1982,1,0,2,30.0,United States,male
Q2594458,1982-09-01T00:00:00Z,,The Descent of Anansi,Steven Barnes,Q7729791,1983,1,0,3,31.0,United States,male
Q2594458,1987-05-01T00:00:00Z,964795.0,The Legacy of Heorot,Steven Barnes,Q589959,1988,1,0,4,36.0,United States,male
Q2594458,2002-01-01T00:00:00Z,,Lion's Blood,Steven Barnes,Q6555310,2003,2,0,5,51.0,United States,male
Q2598859,1987-06-01T00:00:00Z,2947187.0,Swan Song,Robert R. McCammon,Q4359794,1988,1,0,0,36.0,United States,male
Q2598859,1991-08-01T00:00:00Z,16685995.0,Boy's Life,Robert R. McCammon,Q4180242,1992,0,1,3,40.0,United States,male
Q259888,2004-12-01T00:00:00Z,,The Life of the World to Come,Kage Baker,Q7747225,2005,1,0,16,53.0,United States,female
Q259888,2007-07-01T00:00:00Z,262218.0,The Sons of Heaven,Kage Baker,Q7765299,2008,1,0,23,56.0,United States,female
Q259888,2008-12-01T00:00:00Z,,The Empress of Mars,Kage Baker,Q130745483,2010,1,0,27,58.0,United States,female
Q260054,1997-01-01T00:00:00Z,,The Last Hawk,Catherine Asaro,Q7745810,1998,1,0,1,43.0,United States,female
Q260054,2000-01-01T00:00:00Z,,The Quantum Rose,Catherine Asaro,Q3412968,2002,0,1,7,47.0,United States,female
Q260560,1965-01-01T00:00:00Z,,The Clone,Kate Wilhelm,Q3701169,1965,1,0,0,37.0,United States,female
Q260560,1971-01-01T00:00:00Z,,Margaret and I,Kate Wilhelm,Q122452515,1971,1,0,1,43.0,United States,female
Q260560,1976-01-01T00:00:00Z,,Where Late the Sweet Birds Sang,Kate Wilhelm,Q3135306,1977,2,1,8,49.0,United States,female
Q260560,1979-06-01T00:00:00Z,,Juniper Time,Kate Wilhelm,Q3227589,1979,2,0,9,51.0,United States,female
Q260560,1979-06-01T00:00:00Z,,Juniper Time,Kate Wilhelm,Q3227589,1979,2,0,9,51.0,United States,female
Q260560,1983-09-01T00:00:00Z,,"Welcome, Chaos",Kate Wilhelm,Q104856775,1984,1,0,18,56.0,United States,female
Q260560,1988-03-01T00:00:00Z,,Crazy Time,Kate Wilhelm,Q131376341,1989,1,0,26,61.0,United States,female
Q260560,1991-06-01T00:00:00Z,,Death Qualified: A Mystery of Chaos,Kate Wilhelm,Q45918457,1992,1,0,29,64.0,United States,female
Q260560,,,Juniper Time,Kate Wilhelm,Q3227589,1979,2,0,9,51.0,United States,female
Q260560,,,Juniper Time,Kate Wilhelm,Q3227589,1979,2,0,9,51.0,United States,female
Q26116,2009-09-01T00:00:00Z,6791425.0,The Windup Girl,Paolo Bacigalupi,Q92630,2010,1,3,15,38.0,United States,male
Q26116,2015-05-01T00:00:00Z,25129883.0,The Water Knife,Paolo Bacigalupi,Q20720831,2016,2,0,18,44.0,United States,male
Q261962,1975-06-01T00:00:00Z,,The Birthgrave,Tanith Lee,Q13725678,1975,1,0,0,28.0,United Kingdom,female
Q2631376,2000-05-01T00:00:00Z,,The Fountains of Youth,Brian Stableford,Q131381154,2001,1,0,26,53.0,United Kingdom,male
Q2631376,2001-03-01T00:00:00Z,,The Cassandra Complex,Brian Stableford,Q131381229,2002,1,0,31,54.0,United Kingdom,male
Q2631376,2002-12-01T00:00:00Z,,The Omega Expedition,Brian Stableford,Q131381267,2003,1,0,33,55.0,United Kingdom,male
Q265270,1968-01-01T00:00:00Z,,Picnic on Paradise,Joanna Russ,Q21013594,1968,1,0,0,31.0,United States,female
Q265270,1970-01-01T00:00:00Z,680684.0,And Chaos Died,Joanna Russ,Q4753290,1970,1,0,1,33.0,United States,female
Q265270,1975-02-01T00:00:00Z,,The Female Man,Joanna Russ,Q3202654,1975,1,0,7,38.0,United States,female
Q266947,1991-02-01T00:00:00Z,,Synners,Pat Cadigan,Q41077597,1991,2,0,14,38.0,United States,female
Q266947,2000-10-01T00:00:00Z,,Dervish Is Digital,Pat Cadigan,Q131381230,2002,1,0,29,49.0,United States,female
Q268371,1980-04-01T00:00:00Z,,The Snow Queen,Joan D. Vinge,Q782075,1981,1,2,14,33.0,United States,female
Q268371,1984-02-01T00:00:00Z,,World's End,Joan D. Vinge,Q3072613,1985,1,0,14,37.0,United States,female
Q268371,1988-09-01T00:00:00Z,,Catspaw,Joan D. Vinge,Q16566978,1989,1,0,15,41.0,United States,female
Q268371,1991-11-01T00:00:00Z,,The Summer Queen,Joan D. Vinge,Q3212198,1992,2,0,16,44.0,United States,female
Q268755,1974-08-01T00:00:00Z,2934.0,The Forgotten Beasts of Eld,Patricia A. McKillip,Q7734828,1975,0,1,0,27.0,United States,female
Q268755,1979-04-01T00:00:00Z,,Harpist in the Wind,Patricia A. McKillip,Q5663569,1980,2,0,2,32.0,United States,female
Q268755,1987-04-01T00:00:00Z,,Fool's Run,Patricia A. McKillip,Q4015958,1988,1,0,4,40.0,United States,female
Q268755,1996-07-01T00:00:00Z,,Winter Rose,Patricia A. McKillip,Q4020470,1996,1,0,8,48.0,United States,female
Q268755,2000-05-01T00:00:00Z,,The Tower at Stony Wood,Patricia A. McKillip,Q277911,2001,1,0,12,53.0,United States,female
Q268755,2002-01-08T00:00:00Z,,Ombria in Shadow,Patricia A. McKillip,Q5488966,2003,0,1,14,55.0,United States,female
Q268755,2005-06-07T00:00:00Z,,Od Magic,Patricia A. McKillip,Q7077188,2006,1,0,19,58.0,United States,female
Q270204,2000-03-01T00:00:00Z,,Midnight Robber,Nalo Hopkinson,Q15035019,2001,3,0,3,41.0,Jamaica,female
Q270204,2003-11-01T00:00:00Z,,The Salt Roads,Nalo Hopkinson,Q7762126,2003,1,0,6,43.0,Jamaica,female
Q270204,2007-02-01T00:00:00Z,,The New Moon's Arms,Nalo Hopkinson,Q122452549,2007,2,0,8,47.0,Jamaica,female
Q271973,1986-11-01T00:00:00Z,,The Falling Woman,Pat Murphy,Q2749482,1988,0,1,2,33.0,United States,female
Q271973,1989-03-01T00:00:00Z,,"The City, Not Long After",Pat Murphy,Q23016715,1990,1,0,4,35.0,United States,female
Q272610,2006-03-28T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2006-03-28T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2006-03-28T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2006-09-26T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2006-09-26T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2006-09-26T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2010-01-01T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2010-01-01T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272610,2010-01-01T00:00:00Z,3355573.0,The Road,Cormac McCarthy,Q1140295,2007,1,0,0,74.0,United States,male
Q272855,2005-04-01T00:00:00Z,1499998.0,Never Let Me Go,Kazuo Ishiguro,Q951587,2006,1,0,0,52.0,Japan,male
Q272855,2015-03-03T00:00:00Z,41115424.0,The Buried Giant,Kazuo Ishiguro,Q19363462,2016,1,0,1,62.0,Japan,male
Q272855,2021-03-02T00:00:00Z,84460796.0,Klara and the Sun,Kazuo Ishiguro,Q105704813,2022,1,0,2,68.0,Japan,male
Q2741191,1981-05-01T00:00:00Z,,Twelve Fair Kingdoms,Suzette Haden Elgin,Q131374998,1982,1,0,1,46.0,United States,female
Q2741191,1984-08-01T00:00:00Z,2866090.0,Native Tongue,Suzette Haden Elgin,Q6980071,1985,1,0,2,49.0,United States,female
Q274296,1992-06-01T00:00:00Z,,Jaran,Kate Elliott,Q131376610,1993,1,0,0,35.0,United States,female
Q274296,1996-09-01T00:00:00Z,16050.0,The Golden Key,Kate Elliott,Q7737067,1997,1,0,1,39.0,United States,female
Q274296,1997-02-01T00:00:00Z,,King's Dragon,Kate Elliott,Q122452543,1997,1,0,1,39.0,United States,female
Q274296,2020-07-07T00:00:00Z,,Unconquerable Sun,Kate Elliott,Q131382859,2021,1,0,7,63.0,United States,female
Q274296,2023-03-02T00:00:00Z,,Furious Heaven,Kate Elliott,Q131382908,2024,1,0,9,66.0,United States,female
Q2746094,,,Birdbrain,Johanna Sinisalo,Q3349959,2011,1,0,0,53.0,Finland,female
Q2746094,,,The Blood of Angels,Johanna Sinisalo,Q11857948,2015,1,0,1,57.0,Finland,female
Q2746094,,,The Core of the Sun,Johanna Sinisalo,Q55635138,2017,1,0,3,59.0,Finland,female
Q274941,1983-05-01T00:00:00Z,,Tea with the Black Dragon,R. A. MacAvoy,Q7691141,1984,3,0,1,35.0,United States,female
Q274941,1989-02-01T00:00:00Z,,The Third Eagle,R. A. MacAvoy,Q131376356,1990,1,0,9,41.0,United States,female
Q275172,1979-02-01T00:00:00Z,,The Palace,Chelsea Quinn Yarbro,Q131413631,1980,1,0,2,38.0,United States,female
Q275172,1980-04-01T00:00:00Z,,Ariosto,Chelsea Quinn Yarbro,Q85742917,1981,1,0,3,39.0,United States,female
Q2754186,2021-09-28T00:00:00Z,88757679.0,Cloud Cuckoo Land,Anthony Doerr,Q110552625,2022,1,0,0,49.0,United States,male
Q277308,2005-01-01T00:00:00Z,50700.0,Old Man's War,John Scalzi,Q1339232,2006,2,0,0,37.0,United States,male
Q277308,2006-03-01T00:00:00Z,18279845.0,The Ghost Brigades,John Scalzi,Q7736268,2007,1,0,3,38.0,United States,male
Q277308,2006-10-01T00:00:00Z,18280036.0,The Android's Dream,John Scalzi,Q7713709,2007,1,0,3,38.0,United States,male
Q277308,2007-04-17T00:00:00Z,18279847.0,The Last Colony,John Scalzi,Q7745634,2008,2,0,5,39.0,United States,male
Q277308,2008-08-19T00:00:00Z,18280032.0,Zoe's Tale,John Scalzi,Q8073247,2009,1,0,7,40.0,United States,male
Q277308,2012-06-05T00:00:00Z,18130445.0,Redshirts,John Scalzi,Q7306263,2013,0,2,12,44.0,United States,male
Q277308,2012-06-05T00:00:00Z,18130445.0,Redshirts,John Scalzi,Q7306263,2013,0,2,12,44.0,United States,male
Q277308,2014-08-26T00:00:00Z,26115712.0,Lock In,John Scalzi,Q18151875,2015,2,0,12,46.0,United States,male
Q277308,2017-03-21T00:00:00Z,,The Collapsing Empire,John Scalzi,Q29344605,2018,2,1,15,49.0,United States,male
Q277308,2020-04-14T00:00:00Z,59976877.0,The Last Emperox,John Scalzi,Q96409420,2021,1,0,17,52.0,United States,male
Q277308,2022-03-15T00:00:00Z,90049719.0,The Kaiju Preservation Society,John Scalzi,Q111948867,2023,1,1,19,54.0,United States,male
Q277308,2023-09-19T00:00:00Z,,Starter Villain,John Scalzi,Q123112174,2024,2,0,20,55.0,United States,male
Q277308,,18130445.0,Redshirts,John Scalzi,Q7306263,2013,0,2,12,44.0,United States,male
Q277308,,18130445.0,Redshirts,John Scalzi,Q7306263,2013,0,2,12,44.0,United States,male
Q277308,,,The End of All Things,John Scalzi,Q20058615,2016,1,0,13,47.0,United States,male
Q278510,1981-07-01T00:00:00Z,,Radix,A. A. Attanasio,Q3417058,1981,2,0,0,30.0,United States,male
Q278510,1994-05-01T00:00:00Z,,Solis,A. A. Attanasio,Q131376687,1995,1,0,5,44.0,United States,male
Q28055399,2017-09-19T00:00:00Z,,Null States,Malka Older,Q131382748,2018,1,0,1,41.0,,female
Q28075806,2016-03-01T00:00:00Z,25692886.0,Borderline,Mishell Baker,Q122452562,2016,3,0,0,40.0,,female
Q28101798,2018-10-09T00:00:00Z,,In the Night Wood,Dale Bailey,Q131466614,2019,1,0,5,51.0,United States,male
Q28119996,2014-01-27T00:00:00Z,,Europe in Autumn,Dave Hutchinson,Q131382277,2015,2,0,1,55.0,United Kingdom,male
Q28119996,2015-11-05T00:00:00Z,,Europe at Midnight,Dave Hutchinson,Q131382350,2016,2,0,3,56.0,United Kingdom,male
Q28119996,2016-11-03T00:00:00Z,51933349.0,Europe in Winter,Dave Hutchinson,Q41094135,2017,1,0,4,57.0,United Kingdom,male
Q28119996,2018-06-12T00:00:00Z,,Shelter,Dave Hutchinson,Q131382765,2019,1,0,7,59.0,United Kingdom,male
Q28119996,2018-11-01T00:00:00Z,,Europe at Dawn,Dave Hutchinson,Q131382785,2019,1,0,7,59.0,United Kingdom,male
Q2841857,1997-06-01T00:00:00Z,,Einstein's Bridge,John G. Cramer,Q5349776,1998,1,0,1,64.0,United States,male
Q285007,1993-11-01T00:00:00Z,,The Innkeeper's Song,Peter S. Beagle,Q25967359,1994,1,0,1,55.0,United States,male
Q285007,1999-10-01T00:00:00Z,,Tamsin,Peter S. Beagle,Q860034,2000,1,0,4,61.0,United States,male
Q28606000,2013-06-25T00:00:00Z,,iD,Madeline Ashby,Q131382242,2014,1,0,1,31.0,United States,female
Q28606000,2016-05-17T00:00:00Z,31461483.0,Company Town,Madeline Ashby,Q54833637,2017,1,0,2,34.0,United States,female
Q286116,1953-01-01T00:00:00Z,1247570.0,The Demolished Man,Alfred Bester,Q2350387,1953,0,1,0,40.0,United States,male
Q286116,1975-01-01T00:00:00Z,,The Computer Connection,Alfred Bester,Q3231611,1975,2,0,2,62.0,United States,male
Q286116,1980-04-01T00:00:00Z,,Golem100,Alfred Bester,Q5580438,1981,1,0,8,68.0,United States,male
Q2865022,1975-01-01T00:00:00Z,,Autumn Angels,Arthur Byron Cover,Q122452568,1975,1,0,0,25.0,United States,male
Q28870552,2019-09-10T00:00:00Z,,A Song for a New Day,Sarah Pinsker,Q95996827,2019,1,1,14,42.0,United States,female
Q28870552,2021-05-11T00:00:00Z,,We Are Satellites,Sarah Pinsker,Q131382886,2022,1,0,25,45.0,United States,female
Q288721,2004-10-01T00:00:00Z,376887.0,Life,Gwyneth Jones,Q131381581,2005,1,0,8,53.0,United Kingdom,female
Q28911712,2018-04-17T00:00:00Z,,Blackfish City,Sam J. Miller,Q65284007,2019,3,1,10,40.0,United States,male
Q2939834,2002-07-01T00:00:00Z,,The Mount,Carol Emshwiller,Q7752464,2003,2,0,2,82.0,United States,female
Q294625,1961-01-01T00:00:00Z,,Time is the Simplest Thing,Clifford D. Simak,Q1032182,1962,1,0,0,58.0,United States,male
Q294625,1963-06-01T00:00:00Z,348798.0,Way Station,Clifford D. Simak,Q427110,1964,0,1,1,60.0,United States,male
Q294625,1965-01-01T00:00:00Z,2490608.0,All Flesh is Grass,Clifford D. Simak,Q16271791,1965,1,0,1,61.0,United States,male
Q294625,1968-06-01T00:00:00Z,,The Goblin Reservation,Clifford D. Simak,Q2492513,1969,1,0,2,65.0,United States,male
Q294625,1972-01-01T00:00:00Z,,A Choice of Gods,Clifford D. Simak,Q3576636,1973,1,0,7,69.0,United States,male
Q294625,1977-06-02T00:00:00Z,743176.0,A Heritage of Stars,Clifford D. Simak,Q65129562,1978,1,0,12,74.0,United States,male
Q294625,1981-03-01T00:00:00Z,,Project Pope,Clifford D. Simak,Q10354447,1982,2,0,14,78.0,United States,male
Q295406,1965-10-01T00:00:00Z,1174485.0,This Immortal,Roger Zelazny,Q2567510,1966,0,1,1,29.0,United States,male
Q295406,1967-01-01T00:00:00Z,1011388.0,Lord of Light,Roger Zelazny,Q734976,1967,1,1,2,30.0,United States,male
Q295406,1969-01-01T00:00:00Z,,Isle of the Dead,Roger Zelazny,Q2077422,1969,1,0,8,32.0,United States,male
Q295406,1971-01-01T00:00:00Z,60241.0,Jack of Shadows,Roger Zelazny,Q1989233,1972,1,0,10,35.0,United States,male
Q295406,1976-03-01T00:00:00Z,,Doorways in the Sand,Roger Zelazny,Q664034,1975,2,0,18,38.0,United States,male
Q295406,1979-10-01T00:00:00Z,,Roadmarks,Roger Zelazny,Q7339610,1980,1,0,26,43.0,United States,male
Q295406,1982-01-01T00:00:00Z,1104663.0,Eye of Cat,Roger Zelazny,Q5422666,1983,1,0,31,46.0,United States,male
Q295406,1982-05-01T00:00:00Z,,Coils,Roger Zelazny,Q56358274,1983,1,0,31,46.0,United States,male
Q295406,1993-01-01T00:00:00Z,,A Night in the Lonesome October,Roger Zelazny,Q4327818,1994,1,0,41,57.0,United States,male
Q296256,1971-06-01T00:00:00Z,3171254.0,To Your Scattered Bodies Go,Philip José Farmer,Q2502043,1972,0,1,4,54.0,United States,male
Q296256,1977-10-01T00:00:00Z,,The Dark Design,Philip José Farmer,Q3063449,1978,1,0,8,60.0,United States,male
Q296256,1980-05-01T00:00:00Z,1811767.0,The Magic Labyrinth,Philip José Farmer,Q3063803,1981,1,0,9,63.0,United States,male
Q296256,1980-05-01T00:00:00Z,1811767.0,The Magic Labyrinth,Philip José Farmer,Q3063803,1981,1,0,9,63.0,United States,male
Q296256,1980-06-09T00:00:00Z,1811767.0,The Magic Labyrinth,Philip José Farmer,Q3063803,1981,1,0,9,63.0,United States,male
Q296256,1980-06-09T00:00:00Z,1811767.0,The Magic Labyrinth,Philip José Farmer,Q3063803,1981,1,0,9,63.0,United States,male
Q296256,1981-09-01T00:00:00Z,,The Unreasoning Mask,Philip José Farmer,Q131374996,1982,1,0,10,64.0,United States,male
Q296256,1983-08-01T00:00:00Z,,Gods of Riverworld,Philip José Farmer,Q516848,1984,1,0,11,66.0,United States,male
Q296256,1985-02-01T00:00:00Z,,Dayworld,Philip José Farmer,Q5243636,1986,1,0,12,68.0,United States,male
Q29649607,2016-05-10T00:00:00Z,,Too Like the Lightning,Ada Palmer,Q29649659,2017,2,0,1,36.0,United States,female
Q29649607,2017-02-01T00:00:00Z,,Seven Surrenders,Ada Palmer,Q29649673,2018,1,0,4,37.0,United States,female
Q29649607,2021-10-19T00:00:00Z,,Perhaps the Stars,Ada Palmer,Q105476518,2022,1,0,5,41.0,United States,female
Q297538,1985-11-01T00:00:00Z,,Song of Kali,Dan Simmons,Q489581,1986,0,1,2,38.0,United States,male
Q297538,1985-11-01T00:00:00Z,,Song of Kali,Dan Simmons,Q489581,1986,0,1,2,38.0,United States,male
Q297538,1989-01-01T00:00:00Z,909623.0,Carrion Comfort,Dan Simmons,Q3205133,1990,1,0,3,42.0,United States,male
Q297538,1989-01-01T00:00:00Z,909623.0,Carrion Comfort,Dan Simmons,Q3205133,1990,1,0,3,42.0,United States,male
Q297538,1989-02-01T00:00:00Z,909623.0,Carrion Comfort,Dan Simmons,Q3205133,1990,1,0,3,42.0,United States,male
Q297538,1989-02-01T00:00:00Z,909623.0,Carrion Comfort,Dan Simmons,Q3205133,1990,1,0,3,42.0,United States,male
Q297538,1989-05-01T00:00:00Z,,Phases of Gravity,Dan Simmons,Q3233491,1990,1,0,3,42.0,United States,male
Q297538,1989-05-01T00:00:00Z,,Phases of Gravity,Dan Simmons,Q3233491,1990,1,0,3,42.0,United States,male
Q297538,1989-06-01T00:00:00Z,1383900.0,Hyperion,Dan Simmons,Q1798059,1990,1,2,3,42.0,United States,male
Q297538,1990-03-01T00:00:00Z,1882596.0,The Fall of Hyperion,Dan Simmons,Q2362526,1991,2,1,7,43.0,United States,male
Q297538,1992-09-01T00:00:00Z,13787.0,The Hollow Man,Dan Simmons,Q1171420,1993,1,0,8,45.0,United States,male
Q297538,1996-01-01T00:00:00Z,1882574.0,Endymion,Dan Simmons,Q2656138,1997,1,0,11,49.0,United States,male
Q297538,1997-09-01T00:00:00Z,13799.0,The Rise of Endymion,Dan Simmons,Q2521688,1998,1,1,12,50.0,United States,male
Q297538,2003-07-01T00:00:00Z,3185401.0,Ilium,Dan Simmons,Q2725656,2004,1,1,16,56.0,United States,male
Q297538,2005-06-28T00:00:00Z,1537178.0,Olympos,Dan Simmons,Q2525080,2006,1,0,17,58.0,United States,male
Q297538,,,Phases of Gravity,Dan Simmons,Q3233491,1990,1,0,3,42.0,United States,male
Q297538,,,Phases of Gravity,Dan Simmons,Q3233491,1990,1,0,3,42.0,United States,male
Q297538,,,Song of Kali,Dan Simmons,Q489581,1986,0,1,2,38.0,United States,male
Q297538,,,Song of Kali,Dan Simmons,Q489581,1986,0,1,2,38.0,United States,male
Q298242,1955-01-01T00:00:00Z,,The Long Tomorrow,Leigh Brackett,Q7748273,1956,1,0,0,41.0,United States,female
Q298417,2004-03-01T00:00:00Z,,City of Pearl,Karen Traviss,Q5123861,2005,2,0,0,5.0,United Kingdom,female
Q298417,2005-10-01T00:00:00Z,,The World Before,Karen Traviss,Q7775941,2006,2,0,2,6.0,United Kingdom,female
Q298417,2006-09-01T00:00:00Z,,Matriarch,Karen Traviss,Q6787788,2007,1,0,4,7.0,United Kingdom,female
Q298761,1985-01-01T00:00:00Z,,The Damnation Game,Clive Barker,Q7728783,1986,1,0,0,34.0,United Kingdom,male
Q298761,1987-10-01T00:00:00Z,942564.0,Weaveworld,Clive Barker,Q1446005,1988,1,0,1,36.0,United Kingdom,male
Q299933,1992-03-20T00:00:00Z,1607617.0,China Mountain Zhang,Maureen F. McHugh,Q5099787,1993,3,0,2,34.0,United States,female
Q299933,1994-10-01T00:00:00Z,,Half the Day Is Night,Maureen F. McHugh,Q131376700,1995,1,0,9,36.0,United States,female
Q299933,1998-01-01T00:00:00Z,,Mission Child,Maureen F. McHugh,Q65202611,1999,2,0,20,40.0,United States,female
Q299933,2001-01-01T00:00:00Z,,Nekropolis,Maureen F. McHugh,Q131381203,2002,2,0,22,43.0,United States,female
Q3036044,1982-07-01T00:00:00Z,3248842.0,Courtship Rite,Donald Kingsbury,Q3363230,1983,2,0,3,54.0,United States,male
Q3036044,1986-12-01T00:00:00Z,2016839.0,The Moon Goddess and the Son,Donald Kingsbury,Q7752150,1987,1,0,5,58.0,United States,male
Q3052385,2014-09-09T00:00:00Z,28098716.0,Station Eleven,Emily St. John Mandel,Q20645702,2015,2,0,0,36.0,Canada,female
Q3052385,2022-04-05T00:00:00Z,92408226.0,Sea of Tranquility,Emily St. John Mandel,Q112274439,2023,1,0,1,44.0,Canada,female
Q3052446,1989-10-01T00:00:00Z,,Falcon,Emma Bull,Q131376376,1990,1,0,1,36.0,United States,female
Q3052446,1991-05-01T00:00:00Z,,Bone Dance,Emma Bull,Q4941511,1992,4,0,3,38.0,United States,female
Q3052446,2007-07-10T00:00:00Z,,Territory,Emma Bull,Q7703804,2008,1,0,8,54.0,United States,female
Q3066599,1989-08-01T00:00:00Z,,Good News From Outer Space,John Kessel,Q65074348,1990,3,0,7,40.0,United States,male
Q3066599,1997-02-01T00:00:00Z,,Corrupting Dr. Nice,John Kessel,Q5173054,1998,1,0,14,48.0,United States,male
